,abstract,pub_date,document_type,news_desk,section_name,type_of_material,keywords
1184,The teams drew the first leg of their Champions League semifinal as each tried to prevent the other from playing to its strengths.,2023-05-09T23:42:14+0000,article,Sports,Sports,News,"['SOCCER', 'MANCHESTER CITY (SOCCER TEAM)', 'REAL MADRID (SOCCER TEAM)', 'DE BRUYNE, KEVIN (1991- )', 'HAALAND, ERLING BRAUT', 'GUARDIOLA, JOSEP', 'ANCELOTTI, CARLO (1959- )', 'UEFA CHAMPIONS LEAGUE (SOCCER)', 'VINICIUS JR (2000- )']"
1185,Gov. Greg Abbott is expanding state law enforcement on the border as some state leaders appear eager to test the waters on how far Texas can go in enforcing immigration law.,2023-05-09T23:50:50+0000,article,National,U.S.,News,"['TEXAS', 'FEDERAL-STATE RELATIONS (US)', 'LAW AND LEGISLATION', 'STATE LEGISLATURES', 'IMMIGRATION AND EMIGRATION', 'ILLEGAL IMMIGRATION', 'RESERVES (MILITARY)', 'BORDER PATROL (US)', 'NATIONAL GUARD', 'ABBOTT, GREGORY W (1957- )', 'POLITICS AND GOVERNMENT']"
1186,Victor Barocas invites us to widen our gaze.,2023-05-10T02:00:04+0000,article,Games,Crosswords & Games,News,['CROSSWORD PUZZLES']
1187,"After more than a dozen allegations of sexual abuse, Donald Trump is held accountable.",2023-05-10T02:06:34+0000,article,OpEd,Opinion,Op-Ed,"['SEX CRIMES', 'SEXUAL HARASSMENT', 'WOMEN AND GIRLS', 'CARROLL, E JEAN', 'TRUMP, DONALD J', '#METOO MOVEMENT', 'DECISIONS AND VERDICTS', 'SUITS AND LITIGATION (CIVIL)', 'LIBEL AND SLANDER']"
1188,"Edward Bronstein, 38, repeatedly yelled, “I can’t breathe,” as officers restrained him during the March 31, 2020, encounter.",2023-05-10T02:25:44+0000,article,Express,U.S.,News,"['POLICE BRUTALITY, MISCONDUCT AND SHOOTINGS', 'POLICE', 'SUITS AND LITIGATION (CIVIL)', 'BRONSTEIN, EDWARD (D 2020)', 'BURBANK (CALIF)', 'CALIFORNIA']"
1189,"No agreement came out of President Biden’s meeting with Speaker Kevin McCarthy at the White House on Tuesday, as the country faces the risk of default in less than a month.",2023-05-10T03:11:12+0000,multimedia,,U.S.,Video,"['NATIONAL DEBT (US)', 'BIDEN, JOSEPH R JR', 'MCCARTHY, KEVIN (1965- )', 'SCHUMER, CHARLES E', 'UNITED STATES POLITICS AND GOVERNMENT', 'FEDERAL BUDGET (US)']"
1190,"“I have dreamed of this since I was 9 years old,” Buddy Holly’s owner and trainer said after their victory.",2023-05-10T03:17:14+0000,article,Sports,Sports,News,"['WESTMINSTER KENNEL CLUB DOG SHOW', 'DOGS', 'WESTMINSTER KENNEL CLUB']"
1191,"Rent increases are slamming businesses in the boroughs, while Manhattan commercial rents are declining.",2023-05-10T04:30:04+0000,article,Metro,New York,briefing,"['NEW YORK CITY', 'INTERNAL-STORYLINE-NO', 'CORONAVIRUS (2019-NCOV)', 'DECISIONS AND VERDICTS', 'SMALL BUSINESS', 'LANDLORDS', 'CARROLL, E JEAN', 'TRUMP, DONALD J']"
1192,The former writer left the Manhattan courthouse smiling after a jury found that Donald Trump had sexually abused and defamed her. Mr. Trump’s lawyer said he intended to appeal.,2023-05-10T04:42:19+0000,multimedia,,U.S.,Video,"['TRUMP, DONALD J', 'CARROLL, E JEAN', 'DECISIONS AND VERDICTS', 'COMPENSATION FOR DAMAGES (LAW)', 'SEX CRIMES', 'LIBEL AND SLANDER']"
1193,Donald Trump has been found liable for sexual abuse and defamation.,2023-05-10T05:00:01+0000,article,NYTNow,Briefing,briefing,[]
1194,Have we learned nothing from the past eight years?,2023-05-10T05:00:05+0000,article,Editorial,Opinion,Op-Ed,"['PRESIDENTIAL ELECTION OF 2024', 'TRUMP, DONALD J', 'NEWS AND NEWS MEDIA', 'UNITED STATES POLITICS AND GOVERNMENT', 'DEBATES (POLITICAL)', 'RIGHT-WING EXTREMISM AND ALT-RIGHT', 'CNN', 'REPUBLICAN PARTY', 'POLLS AND PUBLIC OPINION', 'CONSERVATISM (US POLITICS)']"
1195,This word has appeared in 11 articles on NYTimes.com in the past year. Can you use it in a sentence?,2023-05-10T06:00:02+0000,article,Learning,The Learning Network,News,[]
1196,"Quotation of the Day for Wednesday, May 10, 2023.",2023-05-10T06:43:39+0000,article,Summary,Corrections,News,[]
1197,"Corrections that appeared in print on Wednesday, May 10, 2023.",2023-05-10T06:44:19+0000,article,Corrections,Corrections,News,[]
1198,"We challenge you to set an alarm for five minutes, then list as many clichés as you possibly can.",2023-05-10T07:00:03+0000,article,Learning,The Learning Network,News,[]
1199,Feeling stuck on today’s puzzle? We can help.,2023-05-10T07:00:04+0000,article,Games,Crosswords & Games,News,['SPELLING BEE (GAME)']
1200,"In an interview, John Koblin, who covers the television industry for The New York Times, discussed the ongoing writers’ strike.",2023-05-10T07:00:12+0000,article,Insider,Times Insider,News,"['WRITERS GUILD OF AMERICA', 'TELEVISION', 'PARAMOUNT PLUS', 'APPLE TV PLUS', 'NETFLIX INC', 'VIDEO RECORDINGS, DOWNLOADS AND STREAMING', 'HOUSE OF CARDS (TV PROGRAM)', 'ARTIFICIAL INTELLIGENCE', 'CHATGPT']"
1201,Wednesday’s town hall has already proved divisive — and it could be an unsettling preview for the TV news industry as it prepares to cover a presidential contest that is likely to feature Mr. Trump.,2023-05-10T07:00:12+0000,article,Business,Business Day,News,"['NEWS AND NEWS MEDIA', 'TELEVISION', 'PRESIDENTIAL ELECTION OF 2024', 'POLLS AND PUBLIC OPINION', 'LIBEL AND SLANDER', 'RUMORS AND MISINFORMATION', 'POLITICS AND GOVERNMENT', 'SUITS AND LITIGATION (CIVIL)', 'CNN', 'TRUMP, DONALD J']"
1202,"As urban offices continue to empty out, great cities must embrace a shift from vocation to recreation.",2023-05-10T09:00:02+0000,multimedia,Opinion,Opinion,Interactive Feature,"['BUILDINGS (STRUCTURES)', 'REAL ESTATE (COMMERCIAL)', 'ZONING', 'NEW YORK CITY', 'INTERNAL-SUB-ONLY']"
1203,"Livestream shopping is big business in China, but it has yet to take off in the United States. I spent time (virtually) with shopping host Alex Mahl to see what it takes.",2023-05-10T09:00:02+0000,multimedia,Business Day,Business Day,Interactive Feature,[]
1204,Cornell University administrators rejected a student proposal requiring instructors to provide warnings for upsetting materials. Do you agree with their decision?,2023-05-10T09:00:07+0000,article,Learning,The Learning Network,News,[]
1205,"Price increases cooled, capping months of declines. The details held hints of hope.",2023-05-10T09:00:08+0000,article,Business,Business Day,News,"['UNITED STATES ECONOMY', 'INFLATION (ECONOMICS)', 'PRICES (FARES, FEES AND RATES)', 'CONSUMER PRICE INDEX', 'INTEREST RATES', 'FEDERAL RESERVE SYSTEM']"
1206,"An 1856 house in Philadelphia, a Colonial Revival home in Glendale and a midcentury-modern house in Falls Church.",2023-05-10T09:00:12+0000,article,RealEstate,Real Estate,News,"['REAL ESTATE AND HOUSING (RESIDENTIAL)', 'GLENDALE (CALIF)', 'PHILADELPHIA (PA)', 'FALLS CHURCH (VA)']"
1207,This salad is enlivened by a sweet-and-spicy coconut sprinkle.,2023-05-10T09:00:16+0000,article,Magazine,Magazine,News,"['ASPARAGUS', 'COOKING AND COOKBOOKS', 'VEGETABLES', 'SALADS', 'RECIPES']"
1208,A new Netflix docuseries has reignited an old debate: Was Cleopatra Black? But a historian whose work informed the show says we’re thinking about her race all wrong.,2023-05-10T09:00:17+0000,article,OpEd,Opinion,Op-Ed,"['EGYPTIAN CIVILIZATION', 'CLEOPATRA', 'EGYPT', 'NETFLIX INC']"
1209,"Local governments are sinking further into debt, but after years of talk, officials have yet to introduce a real estate tax.",2023-05-10T09:00:19+0000,article,Business,Business Day,News,"['CHINA', 'PROPERTY TAXES', 'LOCAL GOVERNMENT', 'ECONOMIC CONDITIONS AND TRENDS', 'COMMUNIST PARTY OF CHINA', 'REAL ESTATE AND HOUSING (RESIDENTIAL)']"
1210,"The city had already stopped some services, like mobile testing sites, but many others, including free vaccines and Paxlovid, will continue for now.",2023-05-10T09:00:19+0000,article,Metro,New York,News,"['CORONAVIRUS (2019-NCOV)', 'HEALTH INSURANCE AND MANAGED CARE', 'HOSPITALS', 'VACCINATION AND IMMUNIZATION', 'TESTS (MEDICAL)', 'VASAN, ASHWIN', 'NEW YORK CITY']"
1211,Research suggests that many exercise-themed social media can be harmful to mental health. Here’s how to find #fitspiration you can trust.,2023-05-10T09:00:21+0000,article,Well,Well,News,"['SOCIAL MEDIA', 'CONTENT TYPE: SERVICE', 'EXERCISE', 'MENTAL HEALTH AND DISORDERS']"
1212,The 2024 election shows every sign of becoming a partisan battle to claim ownership of the concept of freedom.,2023-05-10T09:00:24+0000,article,OpEd,Opinion,Op-Ed,"['FEDERAL-STATE RELATIONS (US)', 'ELECTIONS', 'PRESIDENTIAL ELECTION OF 2024', 'HOMOSEXUALITY AND BISEXUALITY', 'DEMOCRACY (THEORY AND PHILOSOPHY)', 'CONSERVATISM (US POLITICS)', 'EDUCATION (K-12)', 'TRANSGENDER', 'DEMOCRATIC PARTY', 'BIDEN, JOSEPH R JR', 'DESANTIS, RON', 'TRUMP, DONALD J']"
1213,A seven-point Trump lead in an ABC/Post survey is an aberration but points to some Biden weaknesses.,2023-05-10T09:00:24+0000,article,Upshot,The Upshot,News,"['POLLS AND PUBLIC OPINION', 'PRESIDENTIAL ELECTION OF 2004', 'INTERNAL-SUB-ONLY-NL', 'TRUMP, DONALD J', 'BIDEN, JOSEPH R JR']"
1214,A debt default could bring down the dollar.,2023-05-10T09:00:25+0000,article,OpEd,Opinion,Op-Ed,"['UNITED STATES POLITICS AND GOVERNMENT', 'UNITED STATES ECONOMY', 'POLITICS AND GOVERNMENT', 'HOUSE OF REPRESENTATIVES', 'REPUBLICAN PARTY', 'SWIFT(SOCIETY FOR WORLDWIDE INTERBANK FINANCIAL TELECOMMUNICATION)', 'BIDEN, JOSEPH R JR', 'MCCARTHY, KEVIN (1965- )', 'NIXON, RICHARD MILHOUS', 'CHINA', 'EUROPE', 'UNITED STATES']"
1215,"“Paved Paradise,” by Henry Grabar, examines the country’s obsession with parking, from its effects on urban sprawl to the violence it sometimes provokes.",2023-05-10T09:00:27+0000,article,BookReview,Books,Review,"['BOOKS AND LITERATURE', 'PARKING', 'ROADS AND TRAFFIC', 'AUTOMOBILES', 'GRABAR, HENRY', 'UNITED STATES', 'AUDIO-NEUTRAL-INFORMATIVE']"
1216,"Jesse Green, the chief theater critic, and Maya Phillips, a critic-at-large, name the shows and artists who they think will win, should win and should have been nominated for this year’s Tonys.",2023-05-10T09:00:28+0000,article,Arts&Leisure,Theater,News,"['CONTENT TYPE: SERVICE', 'THEATER', 'ACTORS AND ACTRESSES', 'TONY AWARDS (THEATER AWARDS)', 'TWO THOUSAND TWENTY THREE', 'THEATER (BROADWAY)', 'WRITING AND WRITERS']"
1217,"The market for selling goods in real time online is relatively small, but a number of start-ups and big tech names are betting American consumers will catch on.",2023-05-10T09:00:29+0000,article,Business,Business Day,News,"['E-COMMERCE', 'MOBILE COMMERCE AND PAYMENTS', 'CONSUMER BEHAVIOR', 'SHOPPING AND RETAIL', 'FASHION AND APPAREL', 'AMAZON.COM INC', 'FACEBOOK INC', 'TIKTOK (BYTEDANCE)', 'POSHMARK INC', 'DESORBO, PAIGE', 'SOCIAL MEDIA']"
1218,"When Victoria Clark was offered the starring role in the musical, she worried her singing had lost its luster. Turns out, imperfection has its own allure.",2023-05-10T09:00:29+0000,article,Arts&Leisure,Theater,News,"['THEATER', 'BOOTH THEATER', 'CLARK, VICTORIA', 'LINDSAY-ABAIRE, DAVID', 'TESORI, JEANINE', 'KIMBERLY AKIMBO (PLAY)', 'TONY AWARDS (THEATER AWARDS)']"
1219,"A developer seeking a casino license in Midtown wants to bring Vegas-style attractions to a vacant strip on the East River. First, he will plant a field of lights.",2023-05-10T09:00:33+0000,article,Metropolitan,New York,News,"['CASINOS', 'SOLOVIEV GROUP', 'MUNRO, BRUCE (1959- )', 'LIGHTING', 'REAL ESTATE (COMMERCIAL)', 'MIDTOWN AREA (MANHATTAN, NY)']"
1220,E. Jean Carroll wins her suit against Donald Trump for sexual abuse and defamation.,2023-05-10T09:00:34+0000,article,OpEd,Opinion,Op-Ed,"['#METOO MOVEMENT', 'SEXUAL HARASSMENT', 'SEX CRIMES', 'DECISIONS AND VERDICTS', 'TRUMP, DONALD J', 'CARROLL, E JEAN', 'SUITS AND LITIGATION (CIVIL)', 'LIBEL AND SLANDER']"
1221,"At the Italian Open, women will compete for less than half as much money as the men. Organizers say they intend to fix that, but not for two years.",2023-05-10T09:00:41+0000,article,Sports,Sports,News,"['TENNIS', 'ITALIAN OPEN (TENNIS)', 'WOMEN AND GIRLS', 'WAGES AND SALARIES', 'DISCRIMINATION', 'ASSN OF TENNIS PROFESSIONALS', ""WOMEN'S TENNIS ASSN"", 'UNITED STATES TENNIS ASSN']"
1222,The nonbinary actor has received a Tony Award nomination for a role in which all sides of them come together.,2023-05-10T09:00:42+0000,article,Arts&Leisure,Theater,News,"['THEATER', 'CONTENT TYPE: PERSONAL PROFILE', 'BORLE, CHRISTIAN', 'GHEE, J HARRISON', 'NICHOLAW, CASEY', 'PORTER, BILLY', 'SOME LIKE IT HOT (PLAY)', 'TONY AWARDS (THEATER AWARDS)']"
1223,"After making little progress with Republican leaders at the White House on Tuesday, the president previewed two possible endgames to resolve a debt-limit standoff.",2023-05-10T09:00:42+0000,article,Washington,Business Day,News,"['NATIONAL DEBT (US)', 'BIDEN, JOSEPH R JR', 'UNITED STATES POLITICS AND GOVERNMENT', 'CORONAVIRUS AID, RELIEF, AND ECONOMIC SECURITY ACT (2020)', 'UNITED STATES ECONOMY', 'CORONAVIRUS (2019-NCOV)', 'FOURTEENTH AMENDMENT (US CONSTITUTION)', 'FEDERAL BUDGET (US)', 'DEMOCRATIC PARTY', 'REPUBLICAN PARTY', 'HOUSE OF REPRESENTATIVES', 'SENATE']"
1224,Decorating mortarboards has long been a tradition. Graduates who would rather outsource the task can now hire designers to do it.,2023-05-10T09:00:42+0000,article,Styles,Style,News,"['COLLEGES AND UNIVERSITIES', 'HATS AND CAPS', 'HANDICRAFTS', 'SMALL BUSINESS']"
1225,"After an indictment in Manhattan, Donald Trump’s supporters fell in line behind him. A jury’s decision in a sexual abuse and defamation case may yet carry a political price.",2023-05-10T09:00:43+0000,article,Politics,U.S.,News,"['TRUMP, DONALD J', 'CARROLL, E JEAN', 'DECISIONS AND VERDICTS', 'SEX CRIMES', 'NEW YORK STATE CRIMINAL CASE AGAINST TRUMP (71543-23)', 'UNITED STATES POLITICS AND GOVERNMENT', 'PRESIDENTIAL ELECTION OF 2024', 'SEXUAL HARASSMENT', 'SUITS AND LITIGATION (CIVIL)', 'REPUBLICAN PARTY']"
1226,"The bills propose limits on polling places, tougher penalties for illegal voting and a way for the Republican-led state to order new elections in its largest city.",2023-05-10T09:00:46+0000,article,National,U.S.,News,"['TEXAS', 'STATE LEGISLATURES', 'REPUBLICAN PARTY', 'VOTING RIGHTS, REGISTRATION AND REQUIREMENTS', 'VOTING MACHINES', 'LAW AND LEGISLATION', 'POLITICS AND GOVERNMENT', 'HARRIS COUNTY (TEX)', 'HOUSTON (TEX)', 'DEMOCRATIC PARTY']"
1227,"Americans have been dealing with rapid inflation for two years, but what’s driving the price increases has evolved.",2023-05-10T09:00:48+0000,article,Business,Business Day,News,[]
1228,"The musical comedy savant is a Tony nominee for playing Mrs. Lovett, a pie maker with an unusually gruesome recipe hack. “I can’t judge her. I just have to love her,” she said.",2023-05-10T09:00:49+0000,article,Arts&Leisure,Theater,News,"['THEATER', 'THEATER (BROADWAY)', 'ACTORS AND ACTRESSES', 'CONTENT TYPE: PERSONAL PROFILE', 'TONY AWARDS (THEATER AWARDS)', 'ASHFORD, ANNALEIGH', 'SWEENEY TODD: THE DEMON BARBER OF FLEET STREET (PLAY)', 'KAIL, THOMAS', 'GROBAN, JOSH', 'SONDHEIM, STEPHEN', 'WICKED (PLAY)', ""YOU CAN'T TAKE IT WITH YOU (PLAY)"", 'RENT (PLAY)', 'SYLVIA (PLAY)']"
1229,"What’s on Jessica Chastain’s mind as she spins onstage? Plus: Ben Platt’s silence, the “Fat Ham” ghost, the “Shucked” corn dance and all that “Sweeney” blood.",2023-05-10T09:00:52+0000,article,Arts&Leisure,Theater,News,"['THEATER', 'THEATER (BROADWAY)', ""A DOLL'S HOUSE (PLAY)"", 'FAT HAM (PLAY)', 'PARADE (PLAY)', 'SHUCKED (PLAY)', 'SWEENEY TODD: THE DEMON BARBER OF FLEET STREET (PLAY)', 'TONY AWARDS (THEATER AWARDS)']"
1230,"Court hearings, media scrums, ruined holidays — Barbara Massey-Mapps suffered through it all to see the white supremacist who killed her sister convicted.",2023-05-10T09:00:53+0000,article,Magazine,Magazine,News,"['BUFFALO, NY, SHOOTING (MAY 14, 2022)', 'INTERNAL-SUB-ONLY', 'CONTENT TYPE: PERSONAL PROFILE', 'BLACK PEOPLE', 'BLACKS', 'GRIEF (EMOTION)', 'ANGER (EMOTION)', 'RIGHT-WING EXTREMISM AND ALT-RIGHT', 'DISCRIMINATION', 'MASSEY, KATHERINE (D 2022)', 'MASSEY-MAPPS, BARBARA', 'BUFFALO (NY)']"
1231,This week brought a return to form as the series shed some of the subplots that had been bogging down the story in recent episodes.,2023-05-10T09:00:54+0000,article,Culture,Arts,News,"['TELEVISION', 'TED LASSO (TV PROGRAM)']"
1232,"In “The Guest,” a 22-year-old traipses through the rarefied spaces of Long Island, N.Y., where she will never be fully welcome.",2023-05-10T09:00:55+0000,article,BookReview,Books,Review,"['BOOKS AND LITERATURE', 'CLINE, EMMA', 'THE GUEST (BOOK)']"
1233,"On the Svalbard archipelago, during the months without sunlight, one starts to see strange things in the dark.",2023-05-10T09:00:55+0000,article,TStyle,T Magazine,News,"['TRAVEL AND VACATIONS', 'SUNLIGHT', 'MINES AND MINING', 'POLAR BEARS', 'REINDEER', 'GLACIERS', 'SNOWMOBILES', 'SVALBARD GLOBAL SEED VAULT', 'SVALBARD AND JAN MAYEN (NORWAY)']"
1234,Ashlee Vance’s “When the Heavens Went on Sale” chronicles a new competition striving for escape velocity.,2023-05-10T09:00:56+0000,article,BookReview,Books,Review,"['BOOKS AND LITERATURE', 'PRIVATE SPACEFLIGHT', 'ROCKET SCIENCE AND PROPULSION', 'SATELLITES', 'SPACE AND ASTRONOMY', 'WHEN THE HEAVENS WENT ON SALE: THE MISFITS AND GENIUSES RACING TO PUT SPACE WITHIN REACH (BOOK)', 'VANCE, ASHLEE', 'NATIONAL AERONAUTICS AND SPACE ADMINISTRATION', 'UNITED STATES POLITICS AND GOVERNMENT', 'PLANET LABS INC', 'ROCKET LAB']"
1235,"Let her stay in her pajamas, and make one of these for her instead.",2023-05-10T09:00:56+0000,article,Dining,Food,News,"['RECIPES', 'COOKING AND COOKBOOKS', 'INTERNAL-COOKING-ROUNDUP']"
1236,"Egyptians say the influential streaming service is dragging an ancient queen into a modern, and decidedly Western, debate — about Black representation in Hollywood — in which she has no real place.",2023-05-10T09:00:56+0000,article,Foreign,World,News,"['AFRICAN QUEENS (TV PROGRAM)', 'EGYPTIAN CIVILIZATION', 'EGYPT', 'CLEOPATRA', 'RACE AND ETHNICITY', 'BLACK PEOPLE', 'BLACKS', 'JAMES, ADELE (1996- )', 'TELEVISION', 'NETFLIX INC', 'HART, KEVIN', 'SMITH, JADA PINKETT', 'AUDIO-NEUTRAL-INFORMATIVE']"
1237,This Bergen County township has an increasingly diverse population and is ‘very much pro-L.G.B.T.Q.’ But its biggest draw may be affordability.,2023-05-10T09:00:56+0000,multimedia,Real Estate,Real Estate,Slideshow,"['REAL ESTATE AND HOUSING (RESIDENTIAL)', 'LYNDHURST (NJ)', 'BERGEN COUNTY (NJ)']"
1238,"Don’t get hung up on how long it should take or how many citrus peels are too many. As one longtime composter put it, “My rule is: Don’t worry about it.”",2023-05-10T09:00:57+0000,article,RealEstate,Real Estate,News,"['REAL ESTATE AND HOUSING (RESIDENTIAL)', 'GARDENS AND GARDENING', 'FLOWERS AND PLANTS', 'COMPOST']"
1239,Taking a trip has long been associated with pleasure. But there is nothing more bracing — and vitalizing — than immersing yourself in an unforgiving environment.,2023-05-10T09:00:58+0000,article,TStyle,T Magazine,News,"['SOOMRO, TAYMOUR', 'SHIPSTEAD, MAGGIE', 'TRAVEL AND VACATIONS', 'ATACAMA DESERT', 'SVALBARD AND JAN MAYEN (NORWAY)']"
1240,"The coronavirus public health emergency, declared by the Trump administration in 2020, will expire on Thursday. Interviews with senior health officials suggest the nation is not ready for a new pandemic.",2023-05-10T09:00:59+0000,article,Washington,U.S.,News,"['CORONAVIRUS (2019-NCOV)', 'BIDEN, JOSEPH R JR', 'VACCINATION AND IMMUNIZATION', 'TESTS (MEDICAL)', 'DRUGS (PHARMACEUTICALS)', 'HEALTH AND HUMAN SERVICES DEPARTMENT', 'BECERRA, XAVIER', 'CENTERS FOR DISEASE CONTROL AND PREVENTION', 'DISASTERS AND EMERGENCIES', 'UNITED STATES POLITICS AND GOVERNMENT', 'JHA, ASHISH (1970- )']"
1241,Some Democrats fear that the campaign’s early sluggishness shows a lack of urgency ahead of a possible rematch against Donald Trump. His aides say they know what they’re doing.,2023-05-10T09:00:59+0000,article,Politics,U.S.,News,"['BIDEN, JOSEPH R JR', 'PRESIDENTIAL ELECTION OF 2024', 'DEMOCRATIC PARTY', 'UNITED STATES POLITICS AND GOVERNMENT', 'CAMPAIGN FINANCE']"
1242,"No city in Ukraine has suffered the reversal of fortunes that Kherson has. Liberated in the fall, it was a symbol of hope. Now it is a kill zone.",2023-05-10T09:00:59+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'KHERSON (UKRAINE)', 'DEATHS (FATALITIES)', 'FUNERALS AND MEMORIALS', 'CIVILIAN CASUALTIES', 'BOMBS AND EXPLOSIVES', 'LUHOVA, HALYNA', 'PUTIN, VLADIMIR V', 'DEFENSE AND MILITARY FORCES', 'ZELENSKY, VOLODYMYR', 'RUSSIA', 'UKRAINE']"
1243,This once traditional Bergen County township has an increasingly diverse population and is ‘very much pro-L.G.B.T.Q.’ But its biggest draw may be affordability.,2023-05-10T09:01:01+0000,article,RealEstate,Real Estate,News,"['REAL ESTATE AND HOUSING (RESIDENTIAL)', 'LYNDHURST (NJ)', 'BERGEN COUNTY (NJ)']"
1244,"Is theatrical choreography at a turning point? Or just leaping, lurching and shimmying as usual? Our critics weigh in.",2023-05-10T09:01:02+0000,article,Arts&Leisure,Theater,News,"['& JULIET (PLAY)', 'A BEAUTIFUL NOISE (PLAY)', 'FAT HAM (PLAY)', 'KPOP (PLAY)', 'NEW YORK, NEW YORK (PLAY)', 'ONCE UPON A ONE MORE TIME (PLAY)', 'SWEENEY TODD: THE DEMON BARBER OF FLEET STREET (PLAY)', 'SOME LIKE IT HOT (PLAY)', 'LIFE OF PI (PLAY)', 'HOGGETT, STEVEN', 'WEBER, JENNIFER', 'STROMAN, SUSAN', 'NICHOLAW, CASEY', 'TONY AWARDS (THEATER AWARDS)']"
1245,"A journey through a country where felines are revered, adored and sometimes seen as actual demons.",2023-05-10T09:03:36+0000,article,TStyle,T Magazine,News,"['CATS', 'FOXES', 'DEER', 'MYTHS AND MYTHICAL CREATURES', 'BUDDHISM', 'TRAVEL AND VACATIONS', 'JAPAN', 'AOSHIMA (JAPAN)', 'MATSUYAMA (JAPAN)', 'TOKYO (JAPAN)']"
1246,Can you find Sudan on a map? What else do you know about this African nation with about 45 million people?,2023-05-10T09:30:00+0000,multimedia,The Learning Network,The Learning Network,Interactive Feature,['SUDAN']
1247,Travelers have attempted to sneak in hundreds of pounds of the snack after a TikTok trend drove up demand and emptied store shelves.,2023-05-10T09:45:07+0000,article,Express,World,News,"['SMUGGLING', 'SNACK FOODS', 'ICE CREAM AND FROZEN DESSERTS', 'SOCIAL MEDIA', 'TIKTOK (BYTEDANCE)', 'UNITED STATES', 'ISRAEL', 'TEL AVIV (ISRAEL)']"
1248,Listen to a trailer for the new weekly podcast from New York Times Opinion.,2023-05-10T10:00:07+0000,article,OpEd,Opinion,Op-Ed,"['AUDIO-NEUTRAL-INFORMATIVE', 'NEWS AND NEWS MEDIA', 'POLITICS AND GOVERNMENT', 'PODCASTS', 'LOZADA, CARLOS (JOURNALIST)', 'COTTLE, MICHELLE', 'DOUTHAT, ROSS G', 'POLGREEN, LYDIA']"
1249,The jury sided with the writer E. Jean Carroll in her civil case against the former president.,2023-05-10T10:00:12+0000,article,Podcasts,Podcasts,News,"['AUDIO-NEUTRAL-INFORMATIVE', 'LIBEL AND SLANDER', 'DECISIONS AND VERDICTS', 'SEXUAL HARASSMENT', 'SEX CRIMES', 'TRUMP, DONALD J', 'CARROLL, E JEAN', 'MANHATTAN (NYC)']"
1250,"In Chile, a writer takes a road trip through one of the world’s driest places — a landscape that preserves remnants of the dead.",2023-05-10T10:01:20+0000,article,TStyle,T Magazine,News,"['ATACAMA DESERT', 'CHILE', 'DESERTS', 'ROAD TRIPS', 'TELESCOPES AND OBSERVATORIES', 'MUMMIES AND MUMMIFICATION']"
1251,"The guardsman, who the authorities said was shot dead by security officers, killed two visitors and two guards at an ancient temple on the island of Djerba. He also killed a guard at his base.",2023-05-10T10:39:36+0000,article,Foreign,World,News,"['JEWS AND JUDAISM', 'ASSAULTS', 'DJERBA (TUNISIA)', 'TUNISIA']"
1252,Donald Trump has been found liable for sexual abuse.,2023-05-10T10:41:53+0000,article,NYTNow,Briefing,briefing,"['INTERNAL-STORYLINE-NO', 'SEX CRIMES', 'PRESIDENTIAL ELECTION OF 2024', 'DECISIONS AND VERDICTS', 'CARROLL, E JEAN', 'TRUMP, DONALD J']"
1253,About 400 rockets were fired toward Israel as the Israeli Air Force struck against what it described as rocket-launching squads and sites belonging to the Islamic Jihad militant group.,2023-05-10T10:44:27+0000,article,Foreign,World,News,"['PALESTINIANS', 'DEFENSE AND MILITARY FORCES', 'WAR AND ARMED CONFLICTS', 'DEATHS (FATALITIES)', 'PALESTINIAN ISLAMIC JIHAD', 'GAZA STRIP', 'ISRAEL']"
1254,"The increase was driven in part by subscriptions to a bundle of products that includes The Athletic sports site, bringing the company’s total subscriber base to 9.7 million.",2023-05-10T11:03:00+0000,article,Business,Business Day,News,"['COMPANY REPORTS', 'NEWS AND NEWS MEDIA', 'NEWSPAPERS', 'ADVERTISING AND MARKETING', 'NEW YORK TIMES COMPANY', 'NEW YORK TIMES', 'KOPIT LEVIEN, MEREDITH']"
1255,A state election in Karnataka was being watched for what it might say about national elections next year.,2023-05-10T11:37:06+0000,article,Foreign,World,News,"['ELECTIONS', 'HINDUISM', 'MUSLIMS AND ISLAM', 'MODI, NARENDRA', 'KARNATAKA (INDIA)']"
1256,Some American believers are dismayed by its association with right-wing politics.,2023-05-10T12:00:05+0000,article,OpEd,Opinion,Op-Ed,"['INTERNAL-SUB-ONLY-NL', 'RELIGION AND BELIEF', 'CHRISTIANS AND CHRISTIANITY', 'ATHEISM']"
