,abstract,pub_date,document_type,news_desk,section_name,type_of_material,keywords
846,Hudson Bay Capital has essentially agreed to make sure the troubled retailer will sell roughly $1 billion in shares as it tries to avoid bankruptcy.,2023-02-07T22:22:06+0000,article,Business,Business Day,News,"['SHOPPING AND RETAIL', 'BANKRUPTCIES', 'STOCKS AND BONDS', 'HEDGE FUNDS', 'BED BATH & BEYOND INC']"
847,The revelation came in Memphis police documents related to the firing of five officers who have been charged with murder in Mr. Nichols’s death.,2023-02-07T22:22:58+0000,article,National,U.S.,News,"['NICHOLS, TYRE (D 2023)', 'MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'POLICE BRUTALITY, MISCONDUCT AND SHOOTINGS', 'POLICE DEPARTMENT (MEMPHIS, TENN)', 'MEMPHIS (TENN)', 'HALEY, DEMETRIUS (MEMPHIS, TENN, POLICE OFFICER)']"
848,"Shoveling snow and rubble, emergency crews worked across hundreds of miles in Turkey and Syria to save people in the aftermath of the most powerful quake in the region in decades.",2023-02-07T23:02:03+0000,article,Foreign,World,News,"['TURKEY EARTHQUAKE (FEB 6, 2023)', 'DEATHS (FATALITIES)', 'RESCUES', 'HUMANITARIAN AID', 'POLITICS AND GOVERNMENT', 'ERDOGAN, RECEP TAYYIP', 'GAZIANTEP (TURKEY)', 'SYRIA', 'TURKEY']"
849,"Lawyers for Mr. Baldwin, who was charged with involuntary manslaughter, say the fact that the special prosecutor is also a state legislator violates the New Mexico Constitution.",2023-02-07T23:04:24+0000,article,Culture,Arts,News,"['REEB, ANDREA', 'SPECIAL PROSECUTORS (INDEPENDENT COUNSEL)', 'RUST (MOVIE)', 'MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'STATE LEGISLATURES', 'DISTRICT ATTORNEYS', 'BALDWIN, ALEC', 'NEW MEXICO']"
850,Here’s what you need to know at the end of the day.,2023-02-07T23:06:55+0000,article,NYTNow,Briefing,briefing,[]
851,"He descended from famed Islamic royalty in India and Turkey, but later fled to Australia and became a sheep farmer.",2023-02-07T23:08:32+0000,article,Obits,World,Obituary (Obit),"['JAH, MUKARRAM (1933-2023)', 'DEATHS (OBITUARIES)', 'MUGHAL EMPIRE', 'MUSLIMS AND ISLAM', 'ROYAL FAMILIES', 'INDIA', 'HYDERABAD (INDIA)', 'AUSTRALIA']"
852,Harrowing images have emerged of some of the millions of children caught in the catastrophic earthquake in Turkey and Syria.,2023-02-07T23:16:56+0000,article,Foreign,World,News,"['EARTHQUAKES', 'SYRIA', 'TURKEY', 'TURKEY EARTHQUAKE (FEB 6, 2023)', 'RESCUES']"
853,"Russia is relying on masses of troops to overrun Ukrainian positions, producing heavy casualties and incremental gains.",2023-02-07T23:30:12+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'DEFENSE AND MILITARY FORCES', 'INTERNATIONAL RELATIONS', 'UNITED STATES INTERNATIONAL RELATIONS', 'EMBARGOES AND SANCTIONS', 'DRAFT AND RECRUITMENT (MILITARY)', 'EUROPEAN UNION', 'BAKHMUT (UKRAINE)', 'DONETSK (UKRAINE)', 'PUTIN, VLADIMIR V', 'ZELENSKY, VOLODYMYR', 'RUSSIA', 'UKRAINE']"
854,He was at the forefront in persuading the American Psychiatric Association to reassess its classification of homosexuality as a mental disorder.,2023-02-07T23:36:55+0000,article,Obits,Health,Obituary (Obit),"['DEATHS (OBITUARIES)', 'HOMOSEXUALITY AND BISEXUALITY', 'DISCRIMINATION', 'PSYCHIATRY AND PSYCHIATRISTS', 'PSYCHOLOGY AND PSYCHOLOGISTS', 'BOOKS AND LITERATURE', 'SILVERSTEIN, CHARLES (1935-2023)', 'AMERICAN PSYCHIATRIC ASSN']"
855,"The accusation, which was quickly denied, was made by a former Mexican official at the trial in Brooklyn of Mexico’s former top security chief.",2023-02-07T23:43:35+0000,article,Foreign,World,News,"['DRUG ABUSE AND TRAFFIC', 'DRUG CARTELS', 'CORRUPTION (INSTITUTIONAL)', 'SINALOA CARTEL', 'CALDERON, FELIPE', 'GARCIA LUNA, GENARO', 'LOPEZ OBRADOR, ANDRES MANUEL', 'MEXICO', 'BROOKLYN (NYC)']"
856,Chinese officials rejected a request from the U.S. defense secretary to speak with his counterpart after an American fighter jet shot down a Chinese spy balloon.,2023-02-07T23:57:43+0000,article,Washington,U.S.,News,"['CHINA', 'BALLOONS (AERONAUTICS)', 'ESPIONAGE AND INTELLIGENCE SERVICES', 'DEFENSE AND MILITARY FORCES', 'AUSTIN, LLOYD J III', 'UNITED STATES DEFENSE AND MILITARY FORCES', 'UNITED STATES INTERNATIONAL RELATIONS']"
857,What I lived through as a boy in Mexico City and what it could foretell for Turkey and Syria. ,2023-02-08T00:00:07+0000,article,OpEd,Opinion,Op-Ed,"['EARTHQUAKES', 'TURKEY EARTHQUAKE (FEB 6, 2023)', 'MEXICO CITY (MEXICO)', 'TURKEY', 'SYRIA', 'POLITICS AND GOVERNMENT', 'DISASTERS AND EMERGENCIES', 'CORRUPTION (INSTITUTIONAL)']"
858,"Gary Jenkins, who has been criticized for his handling of the homeless crisis, said he would step down in a television interview Tuesday night.",2023-02-08T00:02:40+0000,article,Metro,New York,News,"['HOMELESS PERSONS', 'APPOINTMENTS AND EXECUTIVE CHANGES', 'DEPARTMENT OF SOCIAL SERVICES', 'DEPARTMENT OF INVESTIGATION (NYC)', 'HOMELESS SERVICES DEPARTMENT (NYC)', 'ADAMS, ERIC L', 'NEW YORK CITY', 'JENKINS, GARY P']"
859,"After his first practice with the Dallas Mavericks since being traded from the Nets, Kyrie Irving said he felt nothing but “genuine love” from his new team.",2023-02-08T00:12:07+0000,article,Sports,Sports,News,"['DALLAS MAVERICKS', 'BROOKLYN NETS', 'BASKETBALL', 'NATIONAL BASKETBALL ASSN', 'TRADES (SPORTS)', 'DONCIC, LUKA (1999- )']"
860,Memphis police officials detailed the actions taken by five fired officers that led to Tyre Nichols’s death.,2023-02-08T00:41:29+0000,multimedia,InteractiveNews,U.S.,Interactive Feature,"['MEMPHIS (TENN)', 'POLICE BRUTALITY, MISCONDUCT AND SHOOTINGS', 'POLICE']"
861,"The Times found that each of the six officers we tracked immediately used physical force, escalating even as Nichols became increasingly incapacitated and incoherent.",2023-02-08T00:44:05+0000,multimedia,Video,U.S.,Interactive Feature,"['NICHOLS, TYRE (D 2023)', 'POLICE BRUTALITY, MISCONDUCT AND SHOOTINGS', 'MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'BEAN, TADARRIUS (MEMPHIS, TENN, POLICE OFFICER)', 'HALEY, DEMETRIUS (MEMPHIS, TENN, POLICE OFFICER)', 'HEMPHILL, PRESTON (MEMPHIS, TENN, POLICE OFFICER)', 'MARTIN, EMMITT III (MEMPHIS, TENN, POLICE OFFICER)', 'MILLS, DESMOND JR (MEMPHIS, TENN, POLICE OFFICER)', 'SMITH, JUSTIN (MEMPHIS, TENN, POLICE OFFICER)', 'MEMPHIS (TENN)', 'POLICE DEPARTMENT (MEMPHIS, TENN)', 'YOUR-FEED-VISUAL-INVESTIGATIONS']"
862,Economists roundly agree that it would be catastrophic for the economy if the United States did not pay its bills and defaulted on its debt by failing to make required payments to U.S. bondholders.,2023-02-08T01:01:06+0000,article,Washington,U.S.,News,"['UNITED STATES POLITICS AND GOVERNMENT', 'STATE OF THE UNION MESSAGE (US)', 'FEDERAL BUDGET (US)', 'NATIONAL DEBT (US)', 'UNITED STATES ECONOMY', 'REPUBLICAN PARTY', 'DEMOCRATIC PARTY', 'NATIONAL ECONOMIC COUNCIL (US)', 'TREASURY DEPARTMENT', 'SENATE', 'BIDEN, JOSEPH R JR', 'DEESE, BRIAN C (1978- )', 'MANCHIN, JOE III', 'YELLEN, JANET L', 'TRUMP, DONALD J']"
863,Hatay Province had Turkey’s highest-known death toll from Monday’s earthquake.,2023-02-08T01:10:25+0000,article,Foreign,Video,News,"['TURKEY EARTHQUAKE (FEB 6, 2023)', 'HATAY PROVINCE (TURKEY)', 'RESCUES', 'DEATHS (FATALITIES)', 'VIDEO RECORDINGS, DOWNLOADS AND STREAMING']"
864,The president has taken steps meant to limit China’s technological advancement and bolster military forces in the Asia-Pacific region.,2023-02-08T01:15:05+0000,article,Washington,U.S.,News,"['INTERNATIONAL RELATIONS', 'UNITED STATES DEFENSE AND MILITARY FORCES', 'UNITED STATES INTERNATIONAL RELATIONS', 'STATE OF THE UNION MESSAGE (US)', 'DEFENSE AND MILITARY FORCES', 'BIDEN, JOSEPH R JR', 'CHINA']"
865,"Adeed Fayaz, 26, had been shot on Saturday as he tried to buy a car in Brooklyn in response to a Facebook Marketplace post.",2023-02-08T01:27:17+0000,article,Metro,New York,News,"['MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'ATTACKS ON POLICE', 'ROBBERIES AND THEFTS', 'FAYAZ, ADEED (D 2023)', 'EAST NEW YORK (BROOKLYN, NY)']"
866,The naming of Gustavo Dudamel to lead the New York Philharmonic elicited national pride among Venezuelans and excitement among those who provide music training to children.,2023-02-08T02:12:13+0000,article,Metro,New York,News,"['CLASSICAL MUSIC', 'NEW YORK PHILHARMONIC', 'DUDAMEL, GUSTAVO', 'NEW YORK CITY', 'HISPANIC-AMERICANS']"
867,Solve Chase Dittrich’s puzzle with or without help from the Wordplay column.,2023-02-08T03:00:05+0000,article,Games,Crosswords & Games,News,"['CROSSWORD PUZZLES', 'DITTRICH, CHASE (CROSSWORD CONSTRUCTOR)']"
868,Three Democratic victories flipped the House for the first time in a dozen years by a single seat in the battleground state.,2023-02-08T03:38:40+0000,article,Politics,U.S.,News,"['MIDTERM ELECTIONS (2022)', 'UNITED STATES POLITICS AND GOVERNMENT', 'LAW AND LEGISLATION', 'STATE LEGISLATURES', 'VOTING RIGHTS, REGISTRATION AND REQUIREMENTS', 'ABORTION', 'RUMORS AND MISINFORMATION', 'ELECTIONS, STATE LEGISLATURE', 'VETOES (US)', 'PRESIDENTIAL ELECTION OF 2020', 'VOTER FRAUD (ELECTION FRAUD)', 'DEMOCRATIC PARTY', 'REPUBLICAN PARTY', 'LEE, SUMMER L (1987- )', 'MASTRIANO, DOUG', 'SHAPIRO, JOSH (1973- )', 'TRUMP, DONALD J', 'ALLEGHENY COUNTY (PA)', 'PENNSYLVANIA', 'PITTSBURGH (PA)']"
869,"The justices are set to hear arguments on March 1 on whether Republican-led states may seek to keep in place the immigration measure, which was justified by the coronavirus pandemic.",2023-02-08T03:45:39+0000,article,Washington,U.S.,News,"['SUPREME COURT (US)', 'IMMIGRATION AND EMIGRATION', 'ILLEGAL IMMIGRATION', 'ASYLUM, RIGHT OF', 'CORONAVIRUS (2019-NCOV)', 'UNITED STATES POLITICS AND GOVERNMENT', 'BIDEN, JOSEPH R JR']"
870,"Mr. Biden is proud of reshaping foreign policy to focus on superpower conflict, but knows it is jobs and energy prices that voters want to hear about.",2023-02-08T03:58:12+0000,article,Washington,U.S.,News Analysis,"['UNITED STATES INTERNATIONAL RELATIONS', 'STATE OF THE UNION MESSAGE (US)', 'RUSSIAN INVASION OF UKRAINE (2022)', 'CHINA', 'RUSSIA', 'UKRAINE', 'TAIWAN', 'BIDEN, JOSEPH R JR', 'BLINKEN, ANTONY J', 'PUTIN, VLADIMIR V', 'BUSH, GEORGE']"
871,"The president’s speech presented no big new proposals, but he offered to work with Republicans even as he parried hecklers and sought to allay Democratic concerns about his vigor heading into 2024.",2023-02-08T04:36:18+0000,article,Washington,U.S.,News,"['UNITED STATES POLITICS AND GOVERNMENT', 'STATE OF THE UNION MESSAGE (US)', 'PRESIDENTIAL ELECTION OF 2024', 'DEMOCRATIC PARTY', 'BIDEN, JOSEPH R JR']"
872,"James, the Los Angeles Lakers star, scored the record-breaking 38,388th point that had eluded generations of superstars.",2023-02-08T04:58:07+0000,article,Sports,Sports,News,"['BASKETBALL', 'JAMES, LEBRON', 'RECORDS AND ACHIEVEMENTS', 'LOS ANGELES LAKERS', 'NATIONAL BASKETBALL ASSN', 'ABDUL-JABBAR, KAREEM']"
873,"LeBron James now has the N.B.A.’s career scoring record. See how he got there, and how he overtook the other great scorers in league history.",2023-02-08T04:58:18+0000,multimedia,Graphics,Sports,Interactive Feature,"['BASKETBALL', 'NATIONAL BASKETBALL ASSN', 'JAMES, LEBRON', 'ABDUL-JABBAR, KAREEM', 'LOS ANGELES LAKERS', 'RECORDS AND ACHIEVEMENTS']"
874,Teammates. Competitors. Victims of his memes. They each have a story about James’s road to breaking the N.B.A. career scoring record.,2023-02-08T04:58:22+0000,article,Sports,Sports,News,"['JAMES, LEBRON', 'BASKETBALL', 'RECORDS AND ACHIEVEMENTS', 'CLEVELAND CAVALIERS', 'LOS ANGELES LAKERS', 'MIAMI HEAT', 'NATIONAL BASKETBALL ASSN', 'ABDUL-JABBAR, KAREEM']"
875,"His N.B.A. career scoring record has been broken, but his legacy of activism and his expansion of Black athlete identity endure.",2023-02-08T04:58:32+0000,article,Sports,Sports,News,"['BASKETBALL', 'ABDUL-JABBAR, KAREEM', 'RECORDS AND ACHIEVEMENTS', 'LOS ANGELES LAKERS', 'MILWAUKEE BUCKS', 'JAMES, LEBRON', 'BLACK PEOPLE', 'BLACKS', 'CONTENT TYPE: PERSONAL PROFILE']"
876,"But there were also reminders of the forces that can’t be mastered by infrastructure spending, China bashing and appropriations of populist themes.",2023-02-08T04:59:31+0000,article,OpEd,Opinion,Op-Ed,"['INFRASTRUCTURE (PUBLIC WORKS)', 'UNITED STATES POLITICS AND GOVERNMENT', 'POLITICS AND GOVERNMENT', 'UNITED STATES ECONOMY', 'STATE OF THE UNION MESSAGE (US)', 'NATIONALISM (THEORY AND PHILOSOPHY)', 'INFRASTRUCTURE INVESTMENT AND JOBS ACT (2021)', 'ECONOMIC CONDITIONS AND TRENDS', 'CORONAVIRUS (2019-NCOV)', 'DEMOCRATIC PARTY', 'REPUBLICAN PARTY', 'BIDEN, JOSEPH R JR', 'TRUMP, DONALD J', 'UNITED STATES']"
877,"Five Black presidents have been hired to lead N.F.L. teams, an influx some hope could provide a blueprint for diversifying leadership even as the league struggles to improve head coaching searches.",2023-02-08T05:01:13+0000,article,Sports,Sports,News,"['FOOTBALL', 'NATIONAL FOOTBALL LEAGUE', 'BLACK PEOPLE', 'BLACKS', 'APPOINTMENTS AND EXECUTIVE CHANGES', 'COACHES AND MANAGERS', 'WASHINGTON COMMANDERS', 'LAS VEGAS RAIDERS', 'CHICAGO BEARS', 'DENVER BRONCOS', 'BALTIMORE RAVENS', 'WRIGHT, JASON (1982 - )', 'MORGAN, SANDRA DOUGLASS', 'BROWN, SASHI (1976- )', 'LEECH, DAMANI', 'WARREN, KEVIN (1963- )']"
878,"The Los Angeles Lakers star’s game has evolved over the past 20 years, making him a threat from all over the court — no matter how old he gets.",2023-02-08T05:01:22+0000,multimedia,Sports,Sports,Interactive Feature,[]
879,"A poetry slam will feature Cameron Dada, one of the winners of a Black History Month poetry competition.",2023-02-08T05:02:04+0000,article,Metro,New York,briefing,"['NEW YORK CITY', 'INTERNAL-STORYLINE-NO', 'POETRY AND POETS', 'BLACK PEOPLE', 'BLACKS', 'SWIMMING', 'TOWN HALL (MANHATTAN, NY)']"
880,His State of the Union address was not exactly a celebration of a unity agenda. But the president seemed to relish the scrimmage.,2023-02-08T05:09:49+0000,article,Washington,U.S.,News,"['UNITED STATES POLITICS AND GOVERNMENT', 'STATE OF THE UNION MESSAGE (US)', 'ELECTIONS', 'HOUSE OF REPRESENTATIVES', 'REPUBLICAN PARTY', 'BIDEN, JOSEPH R JR', 'GREENE, MARJORIE TAYLOR (1974- )', 'MCCARTHY, KEVIN (1965- )']"
881,"Corrections that appeared in print on Wednesday, Feb. 8, 2023.",2023-02-08T05:16:19+0000,article,Corrections,Corrections,Correction,[]
882,"Quotation of the Day for Wednesday, February 8, 2023.",2023-02-08T05:17:48+0000,article,Summary,Corrections,Quote,[]
883,The former president excoriated President Biden in a two-minute videotaped message from his South Florida home.,2023-02-08T05:22:51+0000,article,Washington,U.S.,News,"['TRUMP, DONALD J', 'BIDEN, JOSEPH R JR', 'STATE OF THE UNION MESSAGE (US)', 'PRESIDENTIAL ELECTION OF 2024']"
884,Welcome to Opinion’s commentary on the State of the Union. Here’s what several of our writers thought of President Biden’s speech.,2023-02-08T05:24:31+0000,multimedia,Opinion,Opinion,Interactive Feature,"['BIDEN, JOSEPH R JR', 'STATE OF THE UNION MESSAGE (US)', 'UNITED STATES POLITICS AND GOVERNMENT']"
885,The rising death toll in Turkey and Syria from the earthquake.,2023-02-08T05:24:39+0000,article,NYTNow,Briefing,briefing,[]
886,Ms. Sanders is the first Arkansan to deliver a State of the Union response since Bill Clinton.,2023-02-08T05:29:20+0000,article,Washington,U.S.,News,"['SANDERS, SARAH HUCKABEE', 'BIDEN, JOSEPH R JR', 'UNITED STATES POLITICS AND GOVERNMENT', 'STATE OF THE UNION MESSAGE (US)', 'POLITICS AND GOVERNMENT', 'REPUBLICAN PARTY', 'ARKANSAS']"
887,"The president’s speech contained no outright falsehoods, but at times omitted crucial context or exaggerated the facts.",2023-02-08T05:55:13+0000,article,Washington,U.S.,News,"['CORONAVIRUS (2019-NCOV)', 'ELECTIONS', 'UNITED STATES ECONOMY', 'UNITED STATES POLITICS AND GOVERNMENT', 'CONGRESSIONAL BUDGET OFFICE', 'HOUSE SELECT COMMITTEE TO INVESTIGATE THE JANUARY 6TH ATTACK', 'NORTH ATLANTIC TREATY ORGANIZATION', 'STATE OF THE UNION MESSAGE (US)', 'BIDEN, JOSEPH R JR']"
888,A reckoning with the far right is long overdue.,2023-02-08T06:00:11+0000,article,OpEd,Opinion,Op-Ed,"['GERMANY', 'ALTERNATIVE FOR GERMANY', 'RIGHT-WING EXTREMISM AND ALT-RIGHT', 'NEO NAZI GROUPS', 'REICHSBURGER', ""COUPS D'ETAT AND ATTEMPTED COUPS D'ETAT"", 'HATE CRIMES']"
889,"In his first State of the Union speech under a divided Congress, President Biden highlighted his economic record and appealed to Republicans to work with him.",2023-02-08T06:25:24+0000,article,Washington,U.S.,News,"['STATE OF THE UNION MESSAGE (US)', 'BIDEN, JOSEPH R JR', 'UNITED STATES POLITICS AND GOVERNMENT']"
890,"“It was a tough night for all of Biden’s staffers watching from the White House, because every time people clapped, the lights went on and off,” Fallon said.",2023-02-08T06:53:05+0000,article,Culture,Arts,News,"['TELEVISION', 'COMEDY AND HUMOR', 'LATE NIGHT WITH SETH MEYERS (TV PROGRAM)', 'THE TONIGHT SHOW (TV PROGRAM)', 'THE DAILY SHOW WITH TREVOR NOAH (TV PROGRAM)', 'THE LATE LATE SHOW WITH JAMES CORDEN (TV PROGRAM)']"
891,This word has appeared in 19 articles on NYTimes.com in the past year. Can you use it in a sentence?,2023-02-08T07:00:02+0000,article,Learning,The Learning Network,News,[]
892,"Senator Mitt Romney of Utah admonished Representative George Santos, a fellow Republican and New York freshman, telling him he “shouldn’t have been there.”",2023-02-08T07:21:22+0000,article,Washington,U.S.,News,"['ROMNEY, MITT', 'SANTOS, GEORGE (1988- )', 'STATE OF THE UNION MESSAGE (US)', 'UNITED STATES POLITICS AND GOVERNMENT', 'REPUBLICAN PARTY', 'ETHICS AND OFFICIAL MISCONDUCT', 'UTAH', 'NEW YORK STATE', 'SENATE', 'HOUSE OF REPRESENTATIVES']"
893,What do you think this image is communicating?,2023-02-08T08:00:02+0000,article,Learning,The Learning Network,News,[]
894,Feeling stuck on today’s puzzle? We can help.,2023-02-08T08:00:04+0000,article,Games,Crosswords & Games,News,['SPELLING BEE (GAME)']
895,"In Melbourne, Australia, dozens of volunteers in the parking lot behind a halal butcher shop packed three shipping containers with cardboard boxes full of new tents, blankets and sleeping bags.",2023-02-08T08:52:26+0000,article,Foreign,World,News,"['TURKEY', 'AUSTRALIA', 'GERMANY', 'TURKEY EARTHQUAKE (FEB 6, 2023)']"
896,"LONDON — President Volodymyr Zelensky of Ukraine made a surprise visit to Britain on Wednesday morning, welcomed with a hug at Stansted Airport by Prime Minister Rishi Sunak, who announced plans to expand British military support for Ukraine to include training its pilots in NATO fighter jets.",2023-02-08T09:13:07+0000,article,Foreign,World,News,[]
897,"Millions fled the war in Syria for the safety of neighboring Turkey. “We want them to be buried among their family,” said a man waiting for the body of a young relative coming from Turkey.",2023-02-08T09:44:51+0000,article,Foreign,World,News,"['TURKEY', 'SYRIA', 'TURKEY EARTHQUAKE (FEB 6, 2023)']"
898,Here’s every nominee. Cast your vote and predict the winners.,2023-02-08T10:00:01+0000,multimedia,Movies,Movies,Interactive Feature,"['ACADEMY AWARDS (OSCARS)', 'MOVIES']"
899,The reboot that changes nothing will be uncanny and lifeless; the one that thinks itself more clever than its predecessor will turn out cynical and sour.,2023-02-08T10:00:05+0000,article,Magazine,Magazine,News,"['TELEVISION', 'REBOOT (TV PROGRAM)', 'NIGHT COURT (TV PROGRAM)', ""THAT '70S SHOW (TV PROGRAM)"", 'VELMA (TV PROGRAM)']"
900,The warmth and richness of menudo is a fortifying ritual to finish up the week — or start a new one.,2023-02-08T10:00:12+0000,article,Magazine,Magazine,News,"['MEXICAN FOOD (CUISINE)', 'RECIPES', 'HOUSTON (TEX)', 'SOUPS', 'COOKING AND COOKBOOKS', 'NEW ORLEANS (LA)']"
901,"A three-bedroom home in Indianapolis, a two-bedroom condominium in Waitsfield and an early 19th-century farmhouse in Washington.",2023-02-08T10:00:15+0000,article,RealEstate,Real Estate,News,"['REAL ESTATE AND HOUSING (RESIDENTIAL)', 'INDIANAPOLIS (IND)', 'WAITSFIELD (VT)', 'WASHINGTON (GA)']"
902,"Despite having left town in 1954, the Athletics, with five championships, are still Philadelphia’s most decorated team. The Eagles could tie things up on Sunday.",2023-02-08T10:00:15+0000,article,Sports,Sports,News,"['BASEBALL', 'FOOTBALL', 'SUPER BOWL', 'RECORDS AND ACHIEVEMENTS', 'PHILADELPHIA ATHLETICS', 'PHILADELPHIA EAGLES', 'MACK, CONNIE (1862-1956)', 'OAKLAND ATHLETICS', 'PHILADELPHIA (PA)', 'SHANTZ, BOBBY']"
903,"In “The Declassification Engine,” Matthew Connelly traces the evolution of America’s obsession with secrecy and the alarming implications for our understanding of the past.",2023-02-08T10:00:17+0000,article,BookReview,Books,Review,"['BOOKS AND LITERATURE', 'UNITED STATES POLITICS AND GOVERNMENT', 'ARCHIVES AND RECORDS', 'CLASSIFIED INFORMATION AND STATE SECRETS', 'NATIONAL ARCHIVES AND RECORDS ADMINISTRATION', 'CONNELLY, MATTHEW (1967- )', 'HISTORY (ACADEMIC SUBJECT)']"
904,The business professor who warned that the city might be caught in a ‘doom loop’ suddenly finds himself famous.,2023-02-08T10:00:18+0000,article,Metropolitan,New York,News,"['URBAN AREAS', 'ECONOMIC CONDITIONS AND TRENDS', 'REAL ESTATE (COMMERCIAL)', 'REAL ESTATE AND HOUSING (RESIDENTIAL)', 'TELECOMMUTING', 'CRIME AND CRIMINALS', 'BUSINESS SCHOOLS', 'NEW YORK CITY', 'VAN NIEUWERBURGH, STIJN', 'COLUMBIA UNIVERSITY', 'AUDIO-NEUTRAL-INFORMATIVE']"
905,"Laurie Winer’s new book, “Oscar Hammerstein II and the Invention of the Musical,” takes the measure of Sondheim’s mentor and spiritual godfather.",2023-02-08T10:00:19+0000,article,BookReview,Books,Review,"['BOOKS AND LITERATURE', 'WINER, LAURIE', 'HAMMERSTEIN, OSCAR II', 'RODGERS, RICHARD', 'SONDHEIM, STEPHEN', 'THEATER', 'MUSIC', 'CONTENT TYPE: PERSONAL PROFILE']"
906,A farmer secretly paid for his neighbors’ prescriptions for years. Would you give this way to others — even if you wouldn’t receive any public recognition or reward?,2023-02-08T10:00:19+0000,article,Learning,The Learning Network,News,[]
907,"Sales of generators and home batteries are up as people look to protect themselves from power outages, which are becoming more common.",2023-02-08T10:00:19+0000,article,Business,Business Day,News,"['POWER FAILURES AND BLACKOUTS', 'CONTENT TYPE: SERVICE', 'SOLAR ENERGY', 'BATTERIES', 'HOME REPAIRS AND IMPROVEMENTS', 'ELECTRIC LIGHT AND POWER', 'UNITED STATES', 'INTERNAL-READER-CALLOUT', 'INTERNAL-OPEN-ACCESS']"
908,"Some fans cheered, others scowled, but the queen of reinvention may have laughed last. ",2023-02-08T10:00:20+0000,article,OpEd,Opinion,Op-Ed,"['MADONNA', 'BEAUTY (CONCEPT)', 'POP AND ROCK MUSIC', 'GRAMMY AWARDS', 'PLASTIC SURGERY', 'INTERNAL-SUB-ONLY']"
909,Countries around the world are trying to raise fertility rates. Will anything work?,2023-02-08T10:00:20+0000,article,OpEd,Opinion,Op-Ed,"['INTERNAL-SUB-ONLY-NL', 'BIRTH RATES', 'POPULATION', 'TAX CREDITS, DEDUCTIONS AND EXEMPTIONS', 'PAID TIME OFF', 'TEXAS A&M UNIVERSITY', 'SOUTH KOREA', 'CHINA']"
910,"With the election of a Japanese American as leader of the county government, San Antonio now has politicians of Asian descent in its two top positions.",2023-02-08T10:00:22+0000,article,National,U.S.,News,"['SAN ANTONIO (TEX)', 'NIRENBERG, RON (1977- )', 'BEXAR COUNTY (TEX)', 'ASIAN-AMERICANS', 'JAPANESE-AMERICANS', 'HISPANIC-AMERICANS', 'MEXICAN-AMERICANS', 'COURTS AND THE JUDICIARY', 'MAYORS', 'POLITICS AND GOVERNMENT', 'CONTENT TYPE: PERSONAL PROFILE']"
911,The soul of a majestic nation is at stake.,2023-02-08T10:00:25+0000,article,OpEd,Opinion,Op-Ed,"['POLITICS AND GOVERNMENT', 'DEMOCRACY (THEORY AND PHILOSOPHY)', 'NATIONALISM (THEORY AND PHILOSOPHY)', 'HINDUISM', 'DISCRIMINATION', 'MUSLIMS AND ISLAM', 'CENSORSHIP', 'CONTENT TYPE: PERSONAL PROFILE', 'MODI, NARENDRA', 'INDIA', 'GUJARAT STATE (INDIA)', 'NEHRU, JAWAHARLAL', 'DOCUMENTARY FILMS AND PROGRAMS', 'INDIA: THE MODI QUESTION (MOVIE)']"
912,"Chilling details emerged at an arraignment of Lindsay Clancy, accused of strangling her three children. Her lawyer argued she was mentally ill, but prosecutors outlined methodical planning leading to the deaths.",2023-02-08T10:00:27+0000,article,Science,Health,News,"['CLANCY, LINDSAY (1990- )', 'MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'MENTAL HEALTH AND DISORDERS', 'CLANCY, CORA (D 2023)', 'CLANCY, DAWSON (D 2023)', 'CLANCY, CALLAN (D 2023)', 'DEPRESSION (MENTAL)', 'PREGNANCY AND CHILDBIRTH', 'DUXBURY (MASS)', 'INTERNAL-STORYLINE-NO']"
913,"As the threat to democratic norms and procedures mounts, there has been an explosion of research aimed at lowering the political temperature.",2023-02-08T10:00:27+0000,article,OpEd,Opinion,Op-Ed,"['DEMOCRACY (THEORY AND PHILOSOPHY)', 'RESEARCH', 'POLLS AND PUBLIC OPINION', 'UNITED STATES ECONOMY', 'PRESIDENTIAL ELECTION OF 2020', 'UNITED STATES POLITICS AND GOVERNMENT', 'SOCIOLOGY', 'MINORITIES', 'CHRISTIANS AND CHRISTIANITY', 'PRESIDENTIAL ELECTION OF 2016', 'STORMING OF THE US CAPITOL (JAN, 2021)', 'TRUMP, DONALD J', 'RACE AND ETHNICITY', 'UNITED STATES']"
914,"The singer was intimately familiar with how punishing the spotlight could be. Instead of only guiding others toward greater visibility, she worked to ensure they would survive it.",2023-02-08T10:00:27+0000,article,TStyle,T Magazine,News,"['HOUSTON, WHITNEY', 'POP AND ROCK MUSIC', 'BLACK PEOPLE', 'BLACKS', 'BRANDY (1979- )', 'BROWN, BOBBY (1969- )', 'ACKIE, NAOMI', 'CRAWFORD, ROBYN', 'KHAN, CHAKA', 'RAE, ISSA', 'AUDIO-NEUTRAL-INFORMATIVE']"
