,abstract,pub_date,document_type,news_desk,section_name,type_of_material,keywords
670,"New data on trade showed continuing declines in both overseas sales and imports, signs of China’s economic struggles.",2023-09-07T03:32:08+0000,article,Business,Business Day,News,"['INTERNATIONAL TRADE AND WORLD MARKET', 'SUPPLY CHAIN', 'REAL ESTATE (COMMERCIAL)', 'CHINA']"
671,"The 10-year-old female bear responsible for the earlier fatal attack near West Yellowstone, Mont., had also injured a person near an Idaho state park in 2020, officials said.",2023-09-07T03:38:23+0000,article,Express,U.S.,News,"['BEARS', 'PARKS AND OTHER RECREATION AREAS', 'NATIONAL PARKS, MONUMENTS AND SEASHORES', 'NATIONAL PARK SERVICE', 'MONTANA', 'YELLOWSTONE NATIONAL PARK']"
672,"Even as China’s other exports falter, its carmakers are seeing big increases in overseas sales, mainly for gasoline-powered models.",2023-09-07T03:52:24+0000,article,Business,Business Day,News,"['AUTOMOBILES', 'INTERNATIONAL TRADE AND WORLD MARKET', 'ELECTRIC AND HYBRID VEHICLES', 'SHIPS AND SHIPPING', 'FACTORIES AND MANUFACTURING', 'SHANGHAI AUTOMOTIVE INDUSTRY CORP', 'CHERY AUTOMOBILE CO', 'BYD CO LTD', 'CHINA']"
673,"In eight states, the estimated number of abortions increased by 60 percent or more as patients crossed state lines seeking care.",2023-09-07T04:01:13+0000,multimedia,Graphics,U.S.,Interactive Feature,"['ABORTION', 'UNITED STATES', ""DOBBS V JACKSON WOMEN'S HEALTH ORGANIZATION (SUPREME COURT DECISION)"", 'LAW AND LEGISLATION', 'STATES (US)']"
674,The Packers-Bears rivalry starts anew and the hyped-up Jets will be tested against the Bills in a strong slate of games.,2023-09-07T04:01:17+0000,article,Sports,Sports,News,"['FOOTBALL', 'GREEN BAY PACKERS', 'CHICAGO BEARS', 'FIELDS, JUSTIN (1999- )', 'LOVE, JORDAN (1998- )', 'KANSAS CITY CHIEFS', 'DETROIT LIONS', 'KELCE, TRAVIS', 'NEW YORK JETS', 'BUFFALO BILLS', 'RODGERS, AARON', 'HAMLIN, DAMAR (1998- )', 'DALLAS COWBOYS', 'NEW YORK GIANTS', 'MIAMI DOLPHINS', 'LOS ANGELES CHARGERS']"
675,"The weapons, banned by most countries over human rights concerns, are “not a magic wand,” but some Ukrainian troops say they are making a difference in fighting Russian forces.",2023-09-07T04:01:18+0000,article,Foreign,World,News,"['RUSSIAN INVASION OF UKRAINE (2022)', 'CLUSTER MUNITIONS', 'DEFENSE AND MILITARY FORCES', 'HUMAN RIGHTS AND HUMAN RIGHTS VIOLATIONS', 'ARMS TRADE', 'FOREIGN AID', 'UNITED STATES INTERNATIONAL RELATIONS', 'BIDEN, JOSEPH R JR', 'ZELENSKY, VOLODYMYR', 'UKRAINE', 'RUSSIA', 'UROZHAINE (UKRAINE)', 'KUPIANSK (UKRAINE)']"
676,"Hundreds of thousands fled a grisly civil conflict years ago to settle in Sudan, to the north. With war now raging there, they are streaming home to a country ill-prepared to take them back.",2023-09-07T04:02:23+0000,article,Foreign,World,News,"['WAR AND ARMED CONFLICTS', 'DEFENSE AND MILITARY FORCES', 'REFUGEES AND DISPLACED PERSONS', 'SOUTH SUDAN', 'SUDAN', 'KHARTOUM (SUDAN)', 'DARFUR (SUDAN)', 'AL-BURHAN, ABDEL FATTAH', 'HAMDAN, MOHAMED (HEMETI)', 'VIS-PHOTO']"
677,"Security footage released by Chester County Prison showed the fugitive, Danelo Cavalcante, walking into a shaded corner where he was able to climb out undetected.",2023-09-07T04:06:57+0000,multimedia,,U.S.,Video,"['PRISON ESCAPES', 'CAVALCANTE, DANELO', 'PENNSYLVANIA', 'FUGITIVES', 'PRISONS AND PRISONERS']"
678,An Upper East Side collector is sending her art to a museum in Minneapolis.,2023-09-07T04:07:05+0000,article,Metro,New York,briefing,"['NEW YORK CITY', 'INTERNAL-STORYLINE-NO', 'COMPENSATION FOR DAMAGES (LAW)', 'MUSEUMS', 'COLLECTORS AND COLLECTIONS', 'TREASURE TROVES', 'ART', 'MINNEAPOLIS INSTITUTE OF ARTS', 'CARROLL, E JEAN', 'KANDELL, ALICE S', 'TRUMP, DONALD J', 'MINNEAPOLIS (MINN)']"
679,"The five victims of the accident in Bali, an island that drives Indonesia’s tourism economy, were young housekeepers. Only one had a full-time contract.",2023-09-07T04:09:54+0000,article,Express,World,News,"['BALI (INDONESIA)', 'ACCIDENTS AND SAFETY', 'DEATHS (FATALITIES)', 'ELEVATORS AND ESCALATORS', 'TRAVEL AND VACATIONS']"
680,Mexico decriminalizes abortion.,2023-09-07T04:30:33+0000,article,NYTNow,Briefing,briefing,[]
681,"Corrections that appeared in print on Thursday, Sept. 7, 2023.",2023-09-07T05:19:54+0000,article,Corrections,Corrections,News,[]
682,This word has appeared in 108 articles on NYTimes.com in the past year. Can you use it in a sentence?,2023-09-07T06:00:02+0000,article,Learning,,News,[]
683,Surveillance video released by the police shows the convicted killer wedging himself between two opposing walls and propelling himself upward.,2023-09-07T06:25:20+0000,article,National,U.S.,News,"['CAVALCANTE, DANELO', 'PRISON ESCAPES', 'CHESTER COUNTY (PA)', 'FUGITIVES', 'MURDERS, ATTEMPTED MURDERS AND HOMICIDES', 'PENNSYLVANIA', 'VIDEO RECORDINGS, DOWNLOADS AND STREAMING', 'VIS-VIDEO']"
684,Feeling stuck on today’s puzzle? We can help.,2023-09-07T07:00:04+0000,article,Games,Crosswords & Games,News,['SPELLING BEE (GAME)']
685,"Apoorva Mandavilli, a health and science reporter for The New York Times, traveled across the country to learn how educators are preparing for the next pandemic.",2023-09-07T07:00:10+0000,article,Insider,Times Insider,News,"['CORONAVIRUS (2019-NCOV)', 'EDUCATION (K-12)', 'HEATING, VENTILATION AND COOLING (HVAC)', 'CORONAVIRUS RISKS AND SAFETY CONCERNS', 'MEDICINE AND HEALTH', 'CENTERS FOR DISEASE CONTROL AND PREVENTION', 'BOULDER (COLO)', 'DENVER (COLO)']"
686,Our columnist reviews the day’s puzzle. Warning: Contains spoilers!,2023-09-07T07:00:11+0000,article,Games,Crosswords & Games,News,"['CROSSWORD PUZZLES', 'WORDLE (PUZZLE)']"
687,"The N.F.L. leaned into optimizing its 2023 schedule for TV (and streaming), turning to high-powered computers rather than football tradition to create matchups.",2023-09-07T07:00:15+0000,article,Sports,Sports,News,"['TELEVISION', 'FOOTBALL', 'NATIONAL FOOTBALL LEAGUE', 'SUPERCOMPUTERS']"
688,"Tell us a story, real or made up, that is inspired by this image.",2023-09-07T07:00:18+0000,article,Learning,The Learning Network,News,[]
689,"With his new post at Helmut Lang, can Peter Do bring the cool minimalism of the 1990s back to American fashion?",2023-09-07T07:00:19+0000,article,Styles,Style,News,"['DO, PETER', 'HELMUT LANG (FASHION LABEL)', 'FASHION AND APPAREL', 'NEW YORK FASHION WEEK', 'CONTENT TYPE: PERSONAL PROFILE', 'YOUR-FEED-FASHION']"
690,A new semester means a whole new way of teaching reading at hundreds of schools in the nation’s largest school system.,2023-09-07T07:00:20+0000,article,Metro,New York,News,"['EDUCATION (K-12)', 'CHILDREN AND CHILDHOOD', 'ILLITERACY', 'READING AND WRITING SKILLS (EDUCATION)', 'BANKS, DAVID C (1962- )', 'ADAMS, ERIC L', 'NEW YORK CITY']"
691,"Under fire in America, Mr. Allen made his 50th film in and around Paris, where he was able to secure a deal, despite the sexual abuse accusations against him.",2023-09-07T07:00:21+0000,article,Styles,Style,News,"['FRANCE', 'ALLEN, WOODY', 'DEPP, JOHNNY', 'C K, LOUIS', 'SEX CRIMES', 'SEXUAL HARASSMENT', 'CHILD ABUSE AND NEGLECT', '#METOO MOVEMENT', 'MOVIES', 'COMEDY AND HUMOR', 'COUP DE CHANCE (MOVIE)']"
692,A three-day bout of extreme weather in the Northeast is sending temperatures 20 degrees higher than usual.,2023-09-07T07:00:24+0000,article,Metro,New York,News,"['HEAT AND HEAT WAVES', 'EDUCATION (K-12)', 'HEATSTROKE', 'AIR CONDITIONING', 'GLOBAL WARMING', 'SUMMER (SEASON)', 'BRANFORD (CONN)', 'CONNECTICUT', 'NEW YORK CITY', 'NEW JERSEY']"
693,An illustrator shares her love letter to a 750-square-foot roll of plastic wrap. What would you pen an homage to?,2023-09-07T09:00:03+0000,article,Learning,The Learning Network,News,[]
694,We asked experts about how to leave and re-enter with minimal friction.,2023-09-07T09:00:03+0000,article,Well,Well,News,"['PARENTING', 'MARRIAGES']"
695,"“They are meaningful books for my children, but I haven’t read them,” says the novelist and story writer, whose new book is the collection “Wednesday’s Child.”",2023-09-07T09:00:13+0000,article,BookReview,Books,News,"['BOOKS AND LITERATURE', 'WRITING AND WRITERS', 'CONTENT TYPE: PERSONAL PROFILE', 'LI, YIYUN']"
696,"An uptick in hospitalizations and deaths persists, but the numbers are relatively low and new vaccines are around the corner.",2023-09-07T09:00:14+0000,article,Science,Health,News,"['CORONAVIRUS (2019-NCOV)', 'DISEASE RATES', 'VACCINATION AND IMMUNIZATION', 'CENTERS FOR DISEASE CONTROL AND PREVENTION', 'YOUR-FEED-SCIENCE', 'UNITED STATES']"
697,Marisa Meltzer’s “Glossy” recounts the millennial makeup company’s dewy rise and unglamorous plateau.,2023-09-07T09:00:15+0000,article,BookReview,Books,Review,"['BOOKS AND LITERATURE', 'COSMETICS AND TOILETRIES', 'SHOPPING AND RETAIL', 'E-COMMERCE', 'ADVERTISING AND MARKETING', 'CONTENT TYPE: PERSONAL PROFILE', ""GLOSSY: AMBITION, BEAUTY, AND THE INSIDE STORY OF EMILY WEISS'S GLOSSIER (BOOK)"", 'MELTZER, MARISA', 'WEISS, EMILY', 'GLOSSIER']"
698,"An upcoming exhibition at the New Museum by Jade Kuriki-Olivo, also known as Puppies Puppies, puts a microscope on her experience as a trans woman.",2023-09-07T09:00:18+0000,article,Arts&Leisure,Arts,News,"['KURIKI-OLIVO, JADE (PUPPIES PUPPIES)', 'PERFORMANCE ART', 'ART', 'MUSEUMS', 'TRANSGENDER', 'CONTENT TYPE: PERSONAL PROFILE', 'NEW MUSEUM OF CONTEMPORARY ART', 'NEW YORK CITY']"
699,Brides — and grooms — are clamoring to incorporate pearls into their wedding looks in modern ways.,2023-09-07T09:00:18+0000,article,Styles,Style,News,"['JEWELS AND JEWELRY', 'WEDDINGS AND ENGAGEMENTS', 'FASHION AND APPAREL', 'PEARLS']"
700,"Tomo Koizumi, known for his voluminous ruffled dresses, ventures into a new creative arena: painting.",2023-09-07T09:00:48+0000,article,TStyle,T Magazine,News,"['FASHION AND APPAREL', 'ART', 'KOIZUMI, TOMO', 'TOKYO (JAPAN)']"
701,"More than 200 wire creations — some highly detailed, some belonging to royalty — will show in London for the 400th anniversary of a wire makers guild.",2023-09-07T09:00:48+0000,article,SpecialSections,Fashion & Style,News,"['YOUR-FEED-FASHION', 'JEWELS AND JEWELRY', 'GOLD', 'SILVER', 'WIRE AND CABLE', 'HANDICRAFTS', 'WORSHIPFUL CO OF GOLD AND SILVER WYRE DRAWERS', 'GUILDHALL ART GALLERY (LONDON, ENGLAND)', 'LONDON (ENGLAND)']"
702,"A time-consuming, glossy confection beloved by 16th-century royalty is making an unlikely return.",2023-09-07T09:01:14+0000,article,TStyle,T Magazine,News,"['FRUIT', 'CANDY', 'COOKING AND COOKBOOKS', 'ART', 'GOHAR, LAILA', 'KWOK, IMOGEN']"
703,"Plus: varsity jackets, a craze for cabbage and more from T’s cultural compendium.",2023-09-07T09:01:14+0000,article,TStyle,T Magazine,News,"['FASHION AND APPAREL', 'CABBAGE', 'WATCHES AND CLOCKS', 'DESIGN']"
704,Long outerwear is the silhouette of the season.,2023-09-07T09:01:19+0000,article,TStyle,T Magazine,News,"['FASHION AND APPAREL', 'COATS AND JACKETS', 'SHOES AND BOOTS', 'BOTTEGA VENETA', 'BRIONI (FASHION LABEL)', 'FERRAGAMO, SALVATORE, ITALIA SPA', 'GUCCI', 'LORO PIANA']"
705,Wyoming’s conservative establishment has been working to keep national issues out of state politics.,2023-09-07T09:01:32+0000,article,OpEd,Opinion,Op-Ed,"['POLITICS AND GOVERNMENT', 'CONSERVATISM (US POLITICS)', 'REPUBLICAN PARTY', 'STATES (US)', 'WYOMING', 'STATE LEGISLATURES', 'LOCAL GOVERNMENT']"
706,A selection of recently published books.,2023-09-07T09:01:39+0000,article,BookReview,Books,News,['BOOKS AND LITERATURE']
707,"Three years into the pandemic, the short- and long-term risks are becoming more clear.",2023-09-07T09:01:42+0000,article,Well,Well,News,"['CORONAVIRUS (2019-NCOV)', 'HEART', 'VACCINATION AND IMMUNIZATION', 'STROKE', 'HYPERTENSION', 'BLOOD PRESSURE', 'BLOOD CLOTS']"
708,"In her latest book, “Doppelganger,” Naomi Klein investigates an online underworld of conspiracies and misinformation, showing how its rise has inadvertently been fueled by political progressives.",2023-09-07T09:01:56+0000,article,BookReview,Books,Review,"['BOOKS AND LITERATURE', 'RUMORS AND MISINFORMATION', 'CONSPIRACY THEORIES', 'COMPUTERS AND THE INTERNET', 'WRITING AND WRITERS', 'DOPPELGANGER: A TRIP INTO THE MIRROR WORLD (BOOK)', 'KLEIN, NAOMI', 'WOLF, NAOMI']"
709,A combination of factors has devalued one of the marquee positions in all of American sports.,2023-09-07T09:02:04+0000,article,Upshot,The Upshot,News,"['FOOTBALL', 'NATIONAL FOOTBALL LEAGUE', 'INTERNAL-SUB-ONLY', 'WAGES AND SALARIES']"
710,"The tricky curves and crafty bounces of their kicks, honed by Australian football and rugby, have changed the way punt returners are coached.",2023-09-07T09:02:05+0000,article,Sports,Sports,News,"['FOOTBALL', 'FOOTBALL (COLLEGE)', 'AUSTRALIAN FOOTBALL', 'RUGBY', 'DRAFT AND RECRUITMENT (SPORTS)', 'AUSTRALIA']"
711,"Outdoor saunas (with a cold lake plunge), breweries and fall hikes await in Vermont’s largest city and its nearby towns.",2023-09-07T09:02:07+0000,multimedia,Travel,Travel,Interactive Feature,"['BURLINGTON (VT)', 'TRAVEL AND VACATIONS', 'RESTAURANTS', 'BARS AND NIGHTCLUBS', 'SHOPPING AND RETAIL', 'LAKE CHAMPLAIN', 'CONTENT TYPE: SERVICE']"
712,Beijing is laying the groundwork to challenge U.S. forces around the world.,2023-09-07T09:02:14+0000,article,OpEd,Opinion,Op-Ed,"['DEFENSE AND MILITARY FORCES', 'CYBERWARFARE AND DEFENSE', 'MILITARY BASES AND INSTALLATIONS', 'BELT AND ROAD INITIATIVE (CHINA)', ""PEOPLE'S LIBERATION ARMY (CHINA)"", 'CHINA', 'CAMBODIA']"
713,"The delay of some big titles, like “Dune: Part Two,” has ramifications for coming releases like “May December” and “Killers of the Flower Moon.”",2023-09-07T09:02:17+0000,article,Arts&Leisure,Movies,News,"['MOVIES', 'ACADEMY AWARDS (OSCARS)', 'BARBIE (MOVIE)', 'EVERYTHING EVERYWHERE ALL AT ONCE (MOVIE)', 'MAESTRO (MOVIE)', 'MAY DECEMBER (MOVIE)', 'OPPENHEIMER (MOVIE)', 'PAST LIVES (MOVIE)', 'KILLERS OF THE FLOWER MOON (MOVIE)', 'COOPER, BRADLEY', 'GERWIG, GRETA', 'FENNELL, EMERALD', 'NOLAN, CHRISTOPHER', 'SCORSESE, MARTIN', 'SALTBURN (MOVIE)', 'NYAD (MOVIE)']"
714,"In her Off Broadway drama, which had an acclaimed run in Chicago, the playwright looks for hope to outweigh despair in a fractious, anxious time.",2023-09-07T09:02:20+0000,article,Arts&Leisure,Theater,News,"['THEATER (OFF BROADWAY)', 'THEATER', 'SWING STATE (PLAY)', 'FALLS, ROBERT', 'GILMAN, REBECCA', 'MINETTA LANE THEATER', 'GOODMAN THEATER']"
715,The range of perks you can earn is almost as bewildering as the rules to get them are. Here’s how to compare cards and get the most out of the ones you have.,2023-09-07T09:02:21+0000,article,Travel,Travel,News,"['TRAVEL AND VACATIONS', 'CREDIT CARDS', 'CONTENT TYPE: SERVICE', 'CUSTOMER LOYALTY PROGRAMS', 'ALASKA AIRLINES', 'AEROMEXICO', 'AMAZON.COM INC', 'AMERICAN AIRLINES', 'AMERICAN EXPRESS COMPANY', 'CAPITAL ONE FINANCIAL CORPORATION', 'CITIGROUP INC', 'DELTA AIR LINES INC', 'HYATT HOTELS CORP', 'VISA INC', 'MASTERCARD INC', 'MARRIOTT INTERNATIONAL INC']"
716,Should you move over if there’s an empty chair? ,2023-09-07T09:02:22+0000,article,Magazine,Magazine,News,['COMEDY AND HUMOR']
717,A journey through a fantastical projection of Puerto Rico.,2023-09-07T09:02:23+0000,article,Magazine,Magazine,News,"['POETRY AND POETS', 'SALAS RIVERA, ROQUE RAQUEL']"
718,A new book aims to save the left from itself.,2023-09-07T09:02:24+0000,article,OpEd,Opinion,Op-Ed,"['BOOKS AND LITERATURE', 'LIBERALISM (US POLITICS)', 'RACE AND ETHNICITY', 'POLICE', 'BLACK PEOPLE', 'BLACKS', 'CRIME AND CRIMINALS', 'DISCRIMINATION', 'INCOME INEQUALITY', 'POLICE REFORM', 'WRITING AND WRITERS', 'THE CULT OF SMART: HOW OUR BROKEN EDUCATION SYSTEM PERPETUATES SOCIAL INJUSTICE (BOOK)', 'HOW ELITES ATE THE SOCIAL JUSTICE MOVEMENT (BOOK)', 'UNITED STATES']"
719,It’s time to start asking if the culture wars actually matter to voters.,2023-09-07T09:02:27+0000,article,OpEd,Opinion,Op-Ed,"['EDUCATION (K-12)', 'CRITICAL RACE THEORY', 'UNITED STATES POLITICS AND GOVERNMENT', 'RAMASWAMY, VIVEK (1985- )', 'DESANTIS, RON', 'TRUMP, DONALD J', 'REPUBLICAN PARTY', 'DEMOCRATIC PARTY', 'CORONAVIRUS (2019-NCOV)', 'POLITICS AND GOVERNMENT', 'YOUNGKIN, GLENN A', 'TRANSGENDER', 'TEACHERS AND SCHOOL EMPLOYEES', 'AUDIO-NEUTRAL-INFORMATIVE']"
720,Lisa Jewell puts a great deal of thought into the monikers she chooses for the people who populate her books. Here are her rules of thumb.,2023-09-07T09:02:29+0000,article,BookReview,Books,News,"['JEWELL, LISA', 'BOOKS AND LITERATURE', 'NAMES, PERSONAL', 'CONTENT TYPE: PERSONAL PROFILE', 'NONE OF THIS IS TRUE (BOOK)', 'WRITING AND WRITERS']"
721,"As Ron DeSantis has turned public education into a political battleground, his state’s flagship university, now led by the former G.O.P. senator from Nebraska, has not remained neutral territory.",2023-09-07T09:02:30+0000,article,Magazine,Magazine,News,"['COLLEGES AND UNIVERSITIES', 'UNIVERSITY OF FLORIDA', 'SASSE, BENJAMIN E', 'GAINESVILLE (FLA)', 'FLORIDA', 'DESANTIS, RON', 'POLITICS AND GOVERNMENT']"
722,Large companies are bracing for the impact of a 15 percent tax that went into effect this year.,2023-09-07T09:02:36+0000,article,Washington,Business Day,News,"['CORPORATE TAXES', 'LOBBYING AND LOBBYISTS', 'TAX CREDITS, DEDUCTIONS AND EXEMPTIONS', 'INFLATION REDUCTION ACT OF 2022', 'CENTERPOINT ENERGY INC', 'BERKSHIRE HATHAWAY INC']"
723,"From manicures that make a splash to those that shine bright, here is a roundup of bridal nail art that goes beyond traditional hues of pale pink.",2023-09-07T09:03:31+0000,multimedia,Style,Style,Interactive Feature,"['WEDDINGS AND ENGAGEMENTS', 'NAILS (BODY PART)', 'FASHION AND APPAREL']"
724,"Have you mastered the credit card points game? Figured out how to waltz through security? Perfected the leisurely layover? Now, it’s your turn to teach us.",2023-09-07T09:03:38+0000,article,Travel,Travel,News,"['CONTENT TYPE: SERVICE', 'AIRLINES AND AIRPLANES', 'TRAVEL AND VACATIONS']"
725,"Knowing they would be competing against others from the city, a couple searched Ulster and Dutchess Counties for a house they could afford near the natural wonders they love.",2023-09-07T09:03:40+0000,multimedia,Real Estate,Real Estate,Interactive Feature,"['REAL ESTATE AND HOUSING (RESIDENTIAL)', 'CONTENT TYPE: PERSONAL PROFILE', 'NEW PALTZ (NY)', 'GARDINER (NY)', 'POUGHKEEPSIE (NY)']"
726,A rare statement released jointly from groups representing nearly a century of presidents stresses the importance of the pillars of democracy and civility in politics.,2023-09-07T09:03:43+0000,article,Politics,U.S.,News,"['UNITED STATES POLITICS AND GOVERNMENT', 'PRESIDENTS AND PRESIDENCY (US)', 'PRESIDENTIAL ELECTION OF 2024', 'BUSH, GEORGE, PRESIDENTIAL LIBRARY AND MUSEUM', 'CARTER CENTER', 'JOHNSON, LYNDON BAINES, FOUNDATION', 'KENNEDY, JOHN F, LIBRARY AND MUSEUM', 'NIXON, RICHARD, FOUNDATION', 'OBAMA FOUNDATION', 'ROOSEVELT, FRANKLIN AND ELEANOR, INSTITUTE']"
727,"Gov. Greg Abbott of Texas has run a high-profile campaign to send migrants to Los Angeles, New York and other cities. But they are a fraction of the number of new migrants boarding buses.",2023-09-07T09:03:49+0000,article,National,U.S.,News,"['IMMIGRATION AND EMIGRATION', 'ILLEGAL IMMIGRATION', 'ASYLUM, RIGHT OF', 'URBAN AREAS', 'NEW YORK CITY', 'MASSACHUSETTS', 'VENEZUELA', 'HAITI', 'CHICAGO (ILL)', 'LOS ANGELES (CALIF)', 'WASHINGTON (DC)', 'ABBOTT, GREGORY W (1957- )', 'TEXAS']"
728,Undocumented workers who once flocked to Florida to help remove debris and rebuild said they feared that a new immigration law could result in their deportation.,2023-09-07T09:03:49+0000,article,National,U.S.,News,"['HURRICANE IDALIA (2023)', 'ILLEGAL IMMIGRATION', 'LAW AND LEGISLATION', 'IMMIGRATION AND EMIGRATION', 'DAY LABORERS', 'SHORTAGES', 'DESANTIS, RON', 'FLORIDA', 'FORT MYERS (FLA)', 'TAMPA (FLA)']"
729,India’s hosting of the G20 summit this weekend will put its growing power on display. But its leader’s divisive religious politics threaten its rise.,2023-09-07T09:07:00+0000,article,Foreign,World,News,"['POLITICS AND GOVERNMENT', 'INTERNATIONAL RELATIONS', 'HINDUISM', 'MINORITIES', 'MUSLIMS AND ISLAM', 'NATIONALISM (THEORY AND PHILOSOPHY)', 'ECONOMIC CONDITIONS AND TRENDS', 'RIGHT-WING EXTREMISM AND ALT-RIGHT', 'BHARATIYA JANATA PARTY', 'MODI, NARENDRA', 'INDIA', 'GROUP OF TWENTY']"
730,"A new report confirmed hundreds of cases of sexual abuse going back five decades by Johnny Kitagawa, a giant in the world of J-Pop who died in 2019 without ever facing any charges.",2023-09-07T09:13:58+0000,article,Business,Business Day,News,"['POP AND ROCK MUSIC', 'SEX CRIMES', 'SUITS AND LITIGATION (CIVIL)', 'MEN AND BOYS', 'KITAGAWA, JOHNNY', 'JOHNNY & ASSOCIATES', 'JAPAN']"
731,"Exclusively from New York Times Audio, our new app.",2023-09-07T09:45:10+0000,article,Podcasts,Podcasts,News,"['AUDIO-NEUTRAL-INFORMATIVE', 'DECISIONS AND VERDICTS', 'TEXAS', 'MIGRANTS (ENVIRONMENTAL)', 'RIO GRANDE RIVER', 'MEXICO', 'IMMIGRATION AND EMIGRATION', 'ABORTION', 'SPAIN', 'SOCCER', 'WOMEN AND GIRLS']"
732,Drug companies say patents spur innovation. Can they also do the opposite?,2023-09-07T10:00:12+0000,article,Podcasts,Podcasts,News,"['AUDIO-NEUTRAL-INFORMATIVE', 'DRUGS (PHARMACEUTICALS)', 'INVENTIONS AND PATENTS', 'INNOVATION', 'COMPANY REPORTS', 'ACQUIRED IMMUNE DEFICIENCY SYNDROME', 'GILEAD SCIENCES INC']"
733,"The number of legal abortions has held steady, if not increased, after the Supreme Court’s ruling.",2023-09-07T10:54:35+0000,article,NYTNow,Briefing,briefing,"['INTERNAL-STORYLINE-NO', 'ABORTION', ""DOBBS V JACKSON WOMEN'S HEALTH ORGANIZATION (SUPREME COURT DECISION)"", 'UNITED STATES POLITICS AND GOVERNMENT']"
734,The video artists known as Soda Jerk explore life in the United States from 2016 onward with an oddball assemblage of pop culture clips.,2023-09-07T11:00:03+0000,article,Weekend,Movies,Review,"['MOVIES', 'HELLO DANKNESS (MOVIE)', 'SODA JERK (DIRECTING DUO)']"
735,"The film “Aristotle and Dante Discover the Secrets of the Universe,” a gay teen romance set in 1980s Texas and adapted from Benjamin Alire Sáenz’s novel, is tenderhearted but meandering.",2023-09-07T11:00:03+0000,article,Weekend,Movies,Review,"['MOVIES', 'SAENZ, BENJAMIN ALIRE', 'ARISTOTLE AND DANTE DISCOVER THE SECRETS OF THE UNIVERSE (MOVIE)', 'ALBERTO, AITCH']"
736,Sebastián Silva’s satirical thriller blurs the line between reality and illusion that fuels social media.,2023-09-07T11:00:06+0000,article,Weekend,Movies,Review,"['MOVIES', 'SILVA, SEBASTIAN', 'ROTTING IN THE SUN (MOVIE)']"
737,The actor-director Michael Goorjian explores the urge to reconnect with one’s roots in this movie about an American who moves to Soviet Armenia.,2023-09-07T11:00:09+0000,article,Weekend,Movies,Review,"['MOVIES', 'AMERIKATSI (MOVIE)', 'GOORJIAN, MICHAEL', 'KEUCHKERIAN, HOVIK', 'UVAROVA, NELLI']"
738,"This generic documentary, subtitled “A Body in the Service of Mind,” is so fixated on canonizing its subject that it skirts around what makes her so intriguing: her peculiar and provocative ideas.",2023-09-07T11:00:11+0000,article,Weekend,Movies,Review,"['DOCUMENTARY FILMS AND PROGRAMS', 'BOOKS AND LITERATURE', 'WRITING AND WRITERS', 'CONTENT TYPE: PERSONAL PROFILE', 'OATES, JOYCE CAROL', 'JOYCE CAROL OATES: A BODY IN THE SERVICE OF MIND (MOVIE)', 'BJORKMAN, STIG (1938- )']"
739,"Before Ali Bongo Ondimba was ousted in late August, he and his family had ruled over the oil-rich central African state for more than half a century.",2023-09-07T11:26:42+0000,article,Foreign,World,News,"['GABON', 'BONGO, ALI BEN', 'BONGO, OMAR', ""COUPS D'ETAT AND ATTEMPTED COUPS D'ETAT""]"
740,Shares in the tech giant fell for a second day following reports that Beijing would bar government workers from using iPhones.,2023-09-07T11:49:06+0000,article,Business,Business Day,News,"['INTERNAL-STORYLINE-NO', 'COMPUTERS AND THE INTERNET', 'INTERNATIONAL RELATIONS', 'STOCKS AND BONDS', 'FOREIGN INVESTMENTS', 'INTERNATIONAL TRADE AND WORLD MARKET', 'SMARTPHONES', 'COOK, TIMOTHY D', 'CHINA', 'APPLE INC', 'HUAWEI TECHNOLOGIES CO LTD', 'SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORPORATION']"
741,A new study adds it all up over the typical length of homeownership. The result? Utilities will cost more than your down payment.,2023-09-07T12:00:07+0000,article,RealEstate,Real Estate,News,"['REAL ESTATE AND HOUSING (RESIDENTIAL)', 'MORTGAGES', 'HOME EQUITY LOANS', 'INTEREST RATES']"
742,"The effort, spearheaded by the MacArthur Foundation, will give grants to support newsrooms and start-ups as concern grows over the rapid disappearance of local news outlets.",2023-09-07T12:00:08+0000,article,Business,Business Day,News,"['NEWS AND NEWS MEDIA', 'PHILANTHROPY', 'GRANTS (CORPORATE AND FOUNDATION)', 'NONPROFIT ORGANIZATIONS', 'MACARTHUR, JOHN D AND CATHERINE T, FOUNDATION', 'KNIGHT, JOHN S AND JAMES L, FOUNDATION', 'PRESS FORWARD (MIAMI FOUNDATION)', 'UNITED STATES']"
743,"Plus: a farm-to-table pub in the Cotswolds, horse-themed tableware — and more recommendations from T Magazine.",2023-09-07T13:00:17+0000,article,TStyle,T Magazine,News,"['MAGUGU, THEBE', 'NEUWIRTH, IRENE', 'ODO (MANHATTAN, NY, RESTAURANT)', 'COTSWOLDS (ENGLAND)', 'INTERIOR DESIGN AND FURNISHINGS']"
744,"This week’s properties are a five-bedroom in Centerport, N.Y., and a three-bedroom in Medford, N.J.",2023-09-07T13:00:17+0000,article,RealEstate,Real Estate,News,"['REAL ESTATE AND HOUSING (RESIDENTIAL)', 'CENTERPORT (NY)', 'NEW JERSEY']"
745,"The San Francisco neighborhood has become a punching bag for critics of the city, but there are reasons to hope for a better future.",2023-09-07T13:00:17+0000,article,National,U.S.,briefing,['CALIFORNIA']
